web-scraper-order,web-scraper-start-url,ReviewLink,ReviewLink-href,Pagination,Title,ReviewText,UserID,Date
"1738806769-714","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Arrived absolutely pulverized 😩","Was excited to try this but it arrived absolutely destroyed. Like not just cracked, but totally and utterly pulverized?! So strange! The packaging wasn’t even damaged. Exploded all over my white floor when I opened it","FrozenToes","14 May 2024"
"1738806769-715","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Glitter bomb","Nope 👎It's too glittery. Shows the texture of your skin","2at2","14 May 2024"
"1738806769-716","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","WORTH EVERY CENT!!!","i love this blush so much. it is super pigmented and full of highlighter. i have pretty tan skin and i really think that shade happy contrasts with my skin so well. very easy to blend out and gives a flawless look each time. i also have the rare beauty liquid blush and im very impressed with the 2 blushes. definitely a favorite. no complaint, definitely a steal,","Naarz","14 May 2024"
"1738806769-717","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Returned","The color in person is not as expected and had an orange cast - not the pretty pink shown in the photo - had to return this.","nyreview","14 May 2024"
"1738806769-718","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","Highly pigmented. Make sure you tap your brush!! Beautiful.","Gillihen","14 May 2024"
"1738806769-719","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","High Shine!","I personally love this product, but I will say I have pretty texture free/clear skin. It is very shimmery and on the border line of being glittery. If you have texture or don’t like a heavy sparkle this is not going to be for you since it gives a highlighter effect. I think sometimes people forget highlighter brings attention to an area so if you have acne/texture it is just going to emphasize it.","KennaPaige","14 May 2024"
"1738806769-720","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Eh RMS is better","I was excited to try these, as I love the highlighter, but the color payoff just isn't there. Maybe I'll try another shade but honestly RMS is still my go to glowy blush because they are PIGMENTED. These are more like blush toppers.","MsWalter","14 May 2024"
"1738806769-721","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Not for fine lines.","This is def a highlighter. Less of a blush. And while it’s very pretty, I gave mine to my daughter.  It works great for her. Shes 19. I am not a fan of the highlighter portion. It gets in my fine lines and enhances them.","sarah482","13 May 2024"
"1738806769-722","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Broke","I have it a 3 because I got this thinking it would be better than the highlighter which both of them are amazing products but they not cracked and they didn’t even fall I set them on a table and they completely shattered","charlotteae","13 May 2024"
"1738806769-723","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","BEST BLUSH EVER","I don’t think I’ve ever loved a product as much as this one. I bought cheer and hope and they are AMAZING. These are so soft and I love how they have a subtle glow so no highlighter is needed. A MUST HAVE.","halynmkena","13 May 2024"
"1738806769-724","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","Was hoping for a nice subtle glow, but got string coarse shimmer. Not my fave at all","tanot","13 May 2024"
"1738806769-725","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Awesome blush","I bought this for my niece and she loved it. The color is perfect. I am now going back to find a shade for me.","bestauntever05","13 May 2024"
"1738806769-726","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Beautiful but Crumbles during travel","Beautiful color, looks great on! It’s beautiful This is my second product from RB that crumbles during travel. This blush and a highlighter. No other brands do this. Great… but not for travel!","bww2017","13 May 2024"
"1738806769-727","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","My go to blush for the rest of my days","The best blush I have ever used in my entire life! I have gotten my mother and grandmother to purchase it and they love it just as much as I do! The formula is so easy to blend and dewy. I love that it has a shimmer to it as well so it can act as a highlight.","Jess0797","13 May 2024"
"1738806769-728","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","A must have for the summer.","Beautiful stunning colour. Very pigmented so go slow. Gives a healthy glow. ❤️❤️❤️","ladybug70","13 May 2024"
"1738806769-729","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Must have","I am obsessed with this blush. It gives you a very glowy look which I adore. This colour is a beautiful pink and very pigmented.I will be repurchasing in different colours.","Vanpp","13 May 2024"
"1738806769-730","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Stunning color!","Beautiful color! Sometimes it can be hard to blend, particularly blending up into the hairline. I love how it looks on though.","Megladon2","12 May 2024"
"1738806769-731","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Returned","Patchy and just not good looking at all. I have dry skin and this stuck on spots I didn’t even think were dry, it just looked horrible and I wanted to love it.","Tasha102191","12 May 2024"
"1738806769-732","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","This is so gorgeous! Although it is luminous like a highlighter, it also has pigment enough that you have to use a lighter hand when applying. A little goes a long way so this will last me a while.","SolangeLA","12 May 2024"
"1738806769-733","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Making pores big","This blush is too shiny, making pores look big even with powder. It doesn't give a nice finish.","Yuliya333","12 May 2024"
"1738806769-734","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Best blush","This is absolutely worth every coin. Leaves your skin looking so sun kissed and glowy.  It doesn’t make your skin look glittery either. It’s the perfect amount of blush. It has become a staple in my everyday routine","llupenovoa","12 May 2024"
"1738806769-735","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Very nice blush","I have this blush in Hope. I love the color and feel it gives me a nice little glow. Highly recommend.","jaward1273","12 May 2024"
