FentyMascara,,,,,,,,
web-scraper-order,web-scraper-start-url,ReviewLink,ReviewLink-href,Pagination,Title,Date,UserID,ReviewText
1738781940-48,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Nice mascara,29 d ago,johnnaspringer,This mascara made my tiny lashes actually pop! I was pretty impressed. The packaging is also fancy and the tube. The product is easy to apply also.
1738781940-49,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,,29 d ago,xena18,Added a lot of volume and length to my lashes as well as made them very dark and stand out. One of the best mascaras I have ever tried. Blows every other out of the water
1738781940-50,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,"Unfortunately, no",29 d ago,LaLaChanel,"This product is so clumpy, it makes it impossible to work with. It would be amazing if didn’t cause the clumps. I’ve tried using one even coat but it doesn’t matter, it’s really bad. It also smudges everywhere."
1738781940-51,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Good enough,29 d ago,lexluth0r72828,"This is a perfectly decent mascara. It’s not the best, but it does the job. It adds length and volume although there is a little bit of clumping. I would never pay full price as there is nothing spectacular about it."
1738781940-52,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,,29 d ago,Lyoka,"I like the packaging. It's convenient to use.
Light pleasant scent. But wasn't crazy about the mascara itself. It dries quite slow and smudges. It feels like it's been already dried up and too thick. Doesn't coat evenly and nicely the lashes. Clumps. Crumbles after time."
1738781940-53,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Great formula and long wearing,29 d ago,CHicks88,The packaging is a simple and sleek though not particularly heavy. A plus is that of laid down it will also not roll away. The formula seems to wear nicely and doesn’t flake when doing touching ups throughout the day. This formula wasn’t waterproof and came off when using my oils cleanser without an issue. It didn’t have a scent which was also a plus. I would recommend this but would have enjoyed it more as a waterproof mascara .
1738781940-54,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Good Mascara,29 d ago,JennT1123,I love the shape of the bottle. It’s super trendy and cute. I like that the mascara doesn’t leave clumps like a lot of them do. It applies on smoothly. I don’t think I would go out of my way to buy it because it doesn’t give me that lift that I would like without curling my lashes. Overall it’s a good mascara.
1738781940-55,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Will be considering making this a staple,6 Jan 2025,sbumbarger,"After the first use I wasn’t too sure, but I’m glad I have it a second chance. This mascara gave me full long lashes and was extremely comparable to what I was using previously. Price was reasonable too. I would continue to use this product."
1738781940-56,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Great volume And length,6 Jan 2025,twinningmom,The mascara definitely goes on really nicely and makes my lashes look great. I got a ton of compliments on my lashes. I do already have pretty long eyelashes though. It stayed on nicely throughout the day and did not have a lot of fallout. My only problem with it is the difficulty of getting it off. It seems to smear around a bit.
1738781940-57,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Great mascara,6 Jan 2025,msNancyS,This is a great black mascara. It gives volume and length to your lashes. The packaging is beautiful. It can give raccoon eyes if you don’t slightly powder under your eyes if you wear glasses.
1738781940-58,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Perfect mascara,6 Jan 2025,sannshark,"I received the fenty beauty mascara Hella Thicc  in color ""cuz I'm black "" to try for free from @influenster and @fentybeauty in exchange for my honest review.   I really like this mascara it goes on very nice and easy and gives you the fullness and volume you need to enhance your eyes.  I highly suggest giving this mascara a try you won't be disappointed."
1738781940-59,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Quality,6 Jan 2025,nellie2997,This mascara works great. It didn’t clump or flake when using it. I felt like my lashes were full and long. I will definitely be getting this mascara again.
1738781940-60,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,10/10,6 Jan 2025,asingleton,"I love the shape of the packaging, it’s unscented and works so good! I’ll definitely be repurchasing as I love the way it makes my lashes look. Super long and full!"
1738781940-61,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Love this,6 Jan 2025,Hannah2017,"I love this mascara. It went on so smooth and stayed all night. The package and tube were nicely done.  It seems like a winner, not too costly but works well.  Love it! It lasted the whole night from concert to late night pizza after.  It didn't feel heavy and was a great shade of black."
1738781940-62,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Nice product,6 Jan 2025,arianaefc,There isn’t any scent atleast to me. The application was smooth. A little of product goes a long way. It lengthen my lashes quite a bit. The wand is perfect.
1738781940-63,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Pretty good,5 Jan 2025,Sambaiz,Liked this mascara. Smells just like regular mascara would smell like. Wasn’t really the biggest fan of how clumpy it made my lashes look. It did go on pretty thick. I think you get a great amount for the price you pay for it. Packaging was simple and easy to follow.
1738781940-64,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,My only Mascara!!,5 Jan 2025,Paigeayye,"This is my new favorite mascara. It is dark and glides on lashes effortlessly without causing clumps. I love the wand and how it grabs every lash. I was unsure how I would feel about the bottle/wand but it is wonderful! The geometric design is easy and comfortable to hold. I love how my lashes look full and long with only one pass. Generally my eyelashes do not stay curly however this mascara works wonders to keep my lashes curled, voluminous and dark!"
1738781940-65,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,"My new favorite,",5 Jan 2025,wonkybonkers,"Well this is definitely my new favorite mascara! The length it gives my lashes is fantastic! I like to try different mascaras, but don't try as many higher end brands, but I'm sold on this one. The little extra cost is worth how happy I am with how this works. The packaging is cute, but that doesn't matter to me if it works great. Not really any scent, typical mascara smell if you really give it a sniff 
I was given this mascara for free to give an honest review, and I honestly love it"
1738781940-66,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Great Anna non clumping,5 Jan 2025,Yankowitz,Fenty Beauty by Rhianna Hella Thicc Volumizing Mascara is a great new mascara that delivers volume and length. I am pleased with the results.
1738781940-67,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Voluminous!,5 Jan 2025,EinLouise,"I received this product for free in exchange for my honest review. And frankly, I enjoy this product! The packaging is comfortable to hold. The mascara is very volumizing and makes my lashes very dark and very thick. My biggest issue with it is that it is just volumizing. If I want my eyelashes lengthened, I have to use a different mascara to really lengthen and separate the lashes. I was walking in the rain and I had minimal running, but when washing my face it was easy to remove the mascara. I would recommend this product for volume and longevity."
1738781940-68,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,"Hella Thick, Hella Beautiful.",5 Jan 2025,MissessP,"Fenty, Hella Thick Volume Mascara. Hello, thick and beautiful lashes! You'll only need 2 coats of this mascara in order to achieve the lashes of your dreams. I have worn this mascara while working long days (14 hour+), while sweating, and getting dirty. Yet, my lashes still looked fabulous. Thanks, Fenty! I received this product in exchange for a honest review."
1738781940-69,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Mascara,5 Jan 2025,barms87,These mascara is pretty good. At first I didn’t like it much because it was very wet but after the 4 or 5 use it dried a little was worked amazing. I’ve not experienced any smudging and it comes off fairly easy.
1738781940-70,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,fenty mascara,5 Jan 2025,Emily9763,Mascara is my favorite makeup product. It can change your look with such little effort.  This Fenty mascara is black in color and applies smoothly to the lashes. I typically apply 2 coats although it lengthens and thickens with just 1 as well.  It is long lasting and stays on until I wash my face. Great product!
1738781940-71,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Great Mascara,5 Jan 2025,mathteach1982,"I received this from influencer for free in exchange for my review. This mascara is great, separates and lengthens lashes. The packaging is also nice. It’s a great shade of black as well. Will definitely think of repurchasing it."
1738781940-72,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Amazing budget friendly mascara!,5 Jan 2025,chic4sports92,I was looking for a new good mascara and I’m so happy I got this to try! It made my thin lashes look nice and thick! It felt lightweight to me too. I was able to wear it through my shift (which includes lots of activity) and it stayed put. I also love that it’s inexpensive. The packaging is so sleek and classy too. I will definitely be buying this!
1738781940-73,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Would definitely use again,5 Jan 2025,nikkini,I really like the packaging of this mascara and the wand. It definitely gives a lot of volume and length. It does dry really fast which can be helpful and work against you when layering. The wand gives good separation so I didn’t notice any clumping. It lasted all day without running or wearing off.
1738781940-74,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Beautiful Lashes with Minimal Effort,5 Jan 2025,MadeUpMaven880,"My short lashes love this Fenti Mascara! My lashes look longer and more defined. I love the Cuz I'm Black Hella Thick formula. The brush lends itself to flawless application. I apply it to one eye with several strokes, move to the other eye, and then repeat on both. My lashes have never looked so long and defined!"
1738781940-75,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Another Nice Mascara,5 Jan 2025,AshBash4,"Another mascara that is nice, but not necessarily amazing.  It’s a nice packaging, there’s not a scent which is great.  It does provide volume and thickens your lashes as well as lengthen a decent amt.  it’s a nice mascara.  I recommend if you’re in the market for a new one."
